date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir
12/01/2017 16:00,0,0.2,0,1.1,0,0.5,-0.5,5.9,88,1003.9,2,8,2,280
12/01/2017 17:00,0,0.4,0,1.6,0,1.1,0.1,6.1,89,1004.2,2,8,2,260
12/01/2017 18:00,0,0.2,0,1.8,0,1.1,-0.1,6.1,87,1004.3,2,8,2,250
12/01/2017 19:00,0,0.1,0,3.3,0,2.1,-0.1,6.1,78,1004.4,2,12,2,270
12/01/2017 20:00,0,0,0,2.4,0,1.6,0.3,6.2,85,1006.1,2,17,2,310
12/01/2017 21:00,0,0,0,2.2,0,1.2,-0.5,5.9,82,1007.9,2,14,2,310
12/01/2017 22:00,0,0,0,2.4,0,1.5,-0.1,6.1,83,1009.8,2,15,2,310
12/01/2017 23:00,0,0,0,1.7,0,1,-0.3,6,86,1011.3,2,14,2,320
13/01/2017 00:00,0,0,0,1.3,0,0.7,-0.4,5.9,88,1013.4,2,9,2,310
13/01/2017 01:00,0,1,0,0.9,0,0.4,-0.3,6,91,1015.1,2,12,2,330
13/01/2017 02:00,0,0,0,1.1,0,0.6,-0.3,6,90,1015.4,2,10,2,290
13/01/2017 03:00,0,0.2,0,0.6,0,0.2,-0.3,6,94,1016.9,2,12,2,280
13/01/2017 04:00,0,0.4,0,0.7,0,0.3,-0.4,5.9,92,1017.4,2,8,2,290
13/01/2017 05:00,0,0,0,1.1,0,0.6,-0.4,5.9,89,1017.8,2,8,2,280
13/01/2017 06:00,0,0,0,0.8,0,0.3,-0.7,5.8,89,1018.5,2,9,2,280
13/01/2017 07:00,0,0,0,0.9,0,0.2,-1,5.7,87,1019.3,2,8,2,270
13/01/2017 08:00,0,0,0,1.2,0,0.3,-1.3,5.6,83,1020.1,2,10,2,280
13/01/2017 09:00,0,0,0,0.6,0,-0.2,-1.7,5.4,84,1020.9,2,6,2,270
13/01/2017 10:00,0,0,0,1.5,0,0.4,-1.8,5.4,78,1021.6,2,7,2,270
13/01/2017 11:00,0,0,0,2.8,0,1.4,-1,5.7,75,1022.2,2,8,2,280
13/01/2017 12:00,0,0,0,4.5,0,2.7,-0.1,6.1,72,1022.3,2,9,2,280
13/01/2017 13:00,0,0,0,5.1,0,3.4,0.8,6.5,73,1022.3,2,10,2,270
13/01/2017 14:00,0,0,0,5.1,0,3.4,0.8,6.5,73,1022.3,2,10,2,270
13/01/2017 15:00,0,0,0,4.3,0,3.2,1.4,6.8,81,1022.5,2,9,2,280
13/01/2017 16:00,0,0,0,4,0,2.8,1,6.6,81,1022.7,2,6,2,270
13/01/2017 17:00,0,0,0,2.3,0,1.4,-0.1,6.1,84,1022.8,2,5,2,280
13/01/2017 18:00,0,0,0,2,0,1.4,0.3,6.3,88,1023,2,4,2,250
13/01/2017 19:00,0,0,0,2,0,1.4,0.4,6.3,88,1023,2,4,2,240
13/01/2017 20:00,0,0,0,2.1,0,1.4,0.2,6.2,87,1023.2,2,5,2,240
13/01/2017 21:00,0,0,0,3.2,0,2.4,1.1,6.6,85,1023.3,2,6,2,260
13/01/2017 22:00,0,0,0,2,0,1.5,0.7,6.4,91,1023.3,2,6,2,240
13/01/2017 23:00,0,0,0,1.7,0,1.3,0.6,6.4,92,1023.6,2,4,2,250
14/01/2017 00:00,0,0,0,1.5,0,1.1,0.5,6.4,93,1023.9,2,5,2,250
14/01/2017 01:00,0,0,0,1.8,0,1.3,0.5,6.3,91,1024,2,4,2,240
14/01/2017 02:00,0,0,0,3.4,0,2.6,1.5,6.8,87,1023.9,2,6,2,260
14/01/2017 03:00,0,0,0,2.5,0,1.9,0.8,6.5,88,1024.6,2,6,2,260
14/01/2017 04:00,0,0,0,2.5,0,1.9,1,6.6,90,1024.7,2,5,2,250
14/01/2017 05:00,0,0,0,3.1,0,2.4,1.3,6.7,88,1024.8,2,5,2,260
14/01/2017 06:00,0,0,0,3.5,0,2.8,1.7,6.9,87,1024.8,2,6,2,260
14/01/2017 07:00,0,0,0,2.9,0,2.4,1.6,6.8,90,1024.7,2,5,2,240
14/01/2017 08:00,0,0,0,4.3,0,3.5,2.2,7.2,86,1025.2,2,4,2,240
14/01/2017 09:00,0,0,0,5.5,0,4.6,3.2,7.7,85,1025.3,2,5,2,260
14/01/2017 10:00,0,0.2,0,5.2,0,4.7,3.9,8.1,91,1026,2,5,2,230
14/01/2017 11:00,0,0.1,0,6.4,0,5.7,4.7,8.6,89,1026,2,4,2,250
14/01/2017 12:00,0,0,0,9.5,0,7.5,5.2,8.8,74,1026.4,2,5,2,260
14/01/2017 13:00,0,0,0,8.4,0,7,5.2,8.8,79,1026.5,2,8,2,290
14/01/2017 14:00,0,0,0,8.5,0,6.9,4.9,8.7,78,1026.2,2,10,2,270
14/01/2017 15:00,0,0,0,7.9,0,6.5,4.6,8.5,79,1026.7,2,10,2,290
14/01/2017 16:00,0,0,0,7.4,0,6.1,4.4,8.3,81,1027.1,2,9,2,290
14/01/2017 17:00,0,0,0,6.3,0,5.1,3.5,7.9,82,1027.3,2,6,2,270
14/01/2017 18:00,0,0,0,6.4,0,5.1,3.4,7.8,81,1027.5,2,6,2,270
14/01/2017 19:00,0,0,0,6.1,0,4.8,3.1,7.6,81,1027.4,2,4,2,250
14/01/2017 20:00,0,0,0,5.5,0,4.7,3.6,7.9,87,1027.6,2,5,2,250
14/01/2017 21:00,0,0,0,6.5,0,5.5,4.2,8.2,85,1027.4,2,7,2,260
14/01/2017 22:00,0,0,0,6.9,0,6,4.8,8.6,86,1027.5,2,8,2,260
14/01/2017 23:00,0,0,0,7,0,6,4.6,8.5,84,1027.3,2,8,2,260
15/01/2017 00:00,0,0,0,7.1,0,6,4.7,8.5,84,1026.9,2,6,2,260
15/01/2017 01:00,0,0,0,8.1,0,6.8,5.2,8.8,82,1026.8,2,7,2,250
15/01/2017 02:00,0,0,0,8,0,7.3,6.5,9.7,90,1026.6,2,7,2,240
15/01/2017 03:00,0,0,0,7.9,0,7.6,7.2,10.1,95,1026.5,2,8,2,250
15/01/2017 04:00,0,0,0,8.4,0,7.9,7.4,10.3,93,1026.5,2,7,2,250
15/01/2017 05:00,0,0,0,8.5,0,8.1,7.6,10.4,94,1026.4,2,7,2,240
15/01/2017 06:00,0,0,0,9,0,8.5,7.9,10.6,92,1026.5,2,6,2,250
15/01/2017 07:00,0,0,0,9.2,0,8.5,7.8,10.6,91,1026.6,2,7,2,250
15/01/2017 08:00,0,0,0,8.7,0,8.2,7.6,10.4,92,1026.9,2,7,2,250
15/01/2017 09:00,0,0,0,8.9,0,8.4,7.9,10.7,93,1027.4,2,7,2,240
15/01/2017 10:00,0,0,0,9.1,0,8.7,8.3,10.9,94,1027.5,2,7,2,250
15/01/2017 11:00,0,0,0,9.6,0,9,8.4,11,92,1027.7,2,7,2,250
15/01/2017 12:00,0,0,0,10.4,0,9.5,8.6,11.2,89,1027.6,2,9,2,260
15/01/2017 13:00,0,0,0,9.9,0,9.5,9,11.5,94,1027.7,2,9,2,240
15/01/2017 14:00,0,0,0,10.6,0,9.7,8.8,11.3,88,1027.6,2,8,2,250
15/01/2017 15:00,0,0,0,10.2,0,9.5,8.8,11.3,90,1027.7,2,7,2,250
15/01/2017 16:00,0,0,0,10.5,0,9.4,8.4,11,86,1028.2,2,8,2,260
15/01/2017 17:00,0,0,0,9.6,0,9,8.4,11,92,1028.5,2,5,2,240
15/01/2017 18:00,0,0,0,8.9,0,8.5,8,10.8,94,1028.7,2,5,2,250
15/01/2017 19:00,0,0,0,8.9,0,8.6,8.1,10.8,94,1029.1,2,4,2,240
15/01/2017 20:00,0,0,0,8.7,0,8.3,8,10.7,95,1029.4,2,5,2,230
15/01/2017 21:00,0,0,0,8.7,0,8.4,8.1,10.8,95,1029.8,2,4,2,230
15/01/2017 22:00,0,0,0,8.4,0,8.1,7.8,10.6,96,1029.8,2,5,2,240
15/01/2017 23:00,0,0,0,7.4,0,7.2,7,10,97,1030.1,2,3,2,220
16/01/2017 00:00,0,0,0,8.3,0,8.1,7.9,10.6,97,1029.9,2,5,2,240
16/01/2017 01:00,0,0.1,0,8.5,0,8.3,8.1,10.8,97,1030.1,2,5,2,240
16/01/2017 02:00,0,0,0,8.1,0,7.9,7.7,10.5,97,1030,2,5,2,240
16/01/2017 03:00,0,0,0,8.1,0,8,7.8,10.6,97,1029.9,2,4,2,230
16/01/2017 04:00,0,0,0,8,0,7.9,7.7,10.5,98,1029.7,2,3,2,230
16/01/2017 05:00,0,0,0,8.4,0,8.2,8.1,10.8,97,1029.6,2,5,2,240
16/01/2017 06:00,0,0,0,8.6,0,8.5,8.3,11,97,1029.8,2,6,2,230
16/01/2017 07:00,0,0,0,8.7,0,8.5,8.3,11,97,1029.8,2,4,2,230
16/01/2017 08:00,0,0,0,8.5,0,8.3,8.1,10.8,97,1030.1,2,3,2,230
16/01/2017 09:00,0,0.1,0,8.5,0,8.3,8.1,10.8,97,1030.3,2,4,2,230
16/01/2017 10:00,0,0,0,8.9,0,8.7,8.5,11.1,97,1030.4,2,4,2,240
16/01/2017 11:00,0,0,0,9.4,0,9.3,9.1,11.5,97,1030.5,2,5,2,230
16/01/2017 12:00,0,0.1,0,9.6,0,9.3,9,11.4,96,1030.3,2,6,2,240
16/01/2017 13:00,0,0,0,9.7,0,9.4,9.1,11.6,96,1030.1,2,6,2,240
16/01/2017 14:00,0,0,0,9.7,0,9.5,9.2,11.6,96,1029.9,2,7,2,240
16/01/2017 15:00,0,0.1,0,9.6,0,9.5,9.3,11.7,97,1029.8,2,7,2,240
16/01/2017 16:00,0,0,0,9.6,0,9.4,9.2,11.6,97,1030,2,6,2,240
16/01/2017 17:00,0,0,0,9.2,0,9,8.8,11.3,97,1030,2,5,2,230
16/01/2017 18:00,0,0,0,9.2,0,9.1,8.9,11.4,97,1030.4,2,4,2,230
16/01/2017 19:00,0,0,0,9.2,0,9.1,8.9,11.4,98,1030.5,2,4,2,220
16/01/2017 20:00,0,0,0,9.3,0,9.1,8.9,11.4,97,1030.7,2,3,2,220
16/01/2017 21:00,0,0,0,9.4,0,9.3,9.1,11.5,97,1030.7,2,3,2,230
16/01/2017 22:00,0,0,0,9.3,0,9.1,9,11.4,97,1031,2,4,2,230
16/01/2017 23:00,0,0.1,0,9.2,0,9.1,8.9,11.4,98,1031.2,2,3,2,210
17/01/2017 00:00,0,0.1,0,9.2,0,9.1,8.9,11.4,98,1031.4,2,3,2,220
17/01/2017 01:00,0,0.1,0,8.9,0,8.8,8.6,11.2,98,1031.6,2,3,2,210
17/01/2017 02:00,0,0,0,8.8,0,8.7,8.6,11.2,98,1031.6,2,3,2,180
17/01/2017 03:00,0,0.1,0,8.9,0,8.8,8.6,11.2,98,1031.6,2,3,2,180
17/01/2017 04:00,0,0,0,8.8,0,8.6,8.5,11.1,98,1031.7,2,4,2,190
17/01/2017 05:00,0,0,0,8.6,0,8.4,8.3,11,98,1031.6,2,4,2,180
17/01/2017 06:00,0,0,0,8.5,0,8.4,8.2,10.9,98,1031.5,2,4,2,180
17/01/2017 07:00,0,0,0,8.4,0,8.2,8.1,10.8,98,1031.7,2,3,2,190
17/01/2017 08:00,0,0,0,8.2,0,8.1,7.9,10.7,98,1032.1,2,2,2,170
17/01/2017 09:00,0,0,0,8.2,0,8.1,7.9,10.6,97,1032.8,2,2,2,170
17/01/2017 10:00,0,0,0,8.4,0,8.3,8.1,10.8,97,1033.3,2,2,2,170
17/01/2017 11:00,0,0,0,8.6,0,8.3,8,10.7,96,1033.3,2,2,2,180
17/01/2017 12:00,0,0,0,8.9,0,8.4,7.8,10.6,92,1033.3,2,3,2,180
17/01/2017 13:00,0,0,0,9.5,0,8.6,7.6,10.4,88,1033.2,2,4,2,180
17/01/2017 14:00,0,0,0,9.7,0,8.4,6.9,9.9,82,1033,2,5,2,190
17/01/2017 15:00,0,0,0,9.6,0,8.1,6.4,9.6,80,1032.9,2,6,2,190
17/01/2017 16:00,0,0,0,9,0,7.8,6.5,9.7,84,1032.9,2,5,2,200
17/01/2017 17:00,0,0,0,8.6,0,7.8,6.8,9.9,88,1033.1,2,3,2,190
17/01/2017 18:00,0,0,0,8.4,0,7.5,6.5,9.7,87,1033.4,2,3,2,140
17/01/2017 19:00,0,0,0,8.3,0,7.6,6.6,9.8,89,1033.5,2,3,2,170
17/01/2017 20:00,0,0,0,8.2,0,7.7,7,10,92,1033.7,2,3,2,160
17/01/2017 21:00,0,0,0,8,0,7.6,7.2,10.2,94,1033.7,2,4,2,150
17/01/2017 22:00,0,0.2,0,8.1,0,7.8,7.5,10.4,96,1033.7,2,3,2,150
17/01/2017 23:00,0,0,0,8.1,0,7.8,7.5,10.3,96,1033.7,2,3,2,170
18/01/2017 00:00,0,0,0,8.1,0,7.7,7.3,10.3,95,1033.8,2,3,2,170
18/01/2017 01:00,0,0,0,8,0,7.7,7.3,10.2,95,1033.9,2,4,2,190
18/01/2017 02:00,0,0,0,7.9,0,7.4,6.8,9.9,92,1033.9,2,5,2,190
18/01/2017 03:00,0,0,0,7.9,0,7.1,6.2,9.5,89,1033.9,2,6,2,190
18/01/2017 04:00,0,0,0,7.6,0,6.9,6.1,9.4,89,1033.7,2,3,2,180
18/01/2017 05:00,0,0,0,7.5,0,6.8,6,9.3,90,1033.7,2,3,2,180
18/01/2017 06:00,0,0,0,7.4,0,6.9,6.2,9.5,92,1033.9,2,2,2,200
18/01/2017 07:00,0,0,0,7.3,0,6.9,6.4,9.6,94,1034.2,2,2,2,150
18/01/2017 08:00,0,0,0,7.3,0,6.8,6.3,9.6,93,1034.6,2,2,2,150
18/01/2017 09:00,0,0,0,7.4,0,6.7,5.9,9.3,90,1035.1,2,3,2,170
18/01/2017 10:00,0,0,0,8.3,0,7.2,5.8,9.2,84,1035.6,2,4,2,190
18/01/2017 11:00,0,0,0,8.4,0,7.3,5.9,9.3,84,1035.8,2,4,2,190
18/01/2017 12:00,0,0,0,8.9,0,7.5,5.8,9.2,81,1035.4,2,5,2,190
18/01/2017 13:00,0,0,0,10.4,0,8.4,6,9.4,74,1035.1,2,4,2,180
18/01/2017 14:00,0,0,0,9.5,0,8.2,6.7,9.8,82,1035,2,6,2,190
18/01/2017 15:00,0,0,0,9.5,0,8.4,7,10,84,1035.1,2,5,2,190
18/01/2017 16:00,0,0,0,9.4,0,8.3,7.1,10.1,85,1035.2,2,5,2,180
18/01/2017 17:00,0,0,0,9,0,7.9,6.6,9.7,84,1035.4,2,5,2,170
18/01/2017 18:00,0,0,0,8.7,0,7.4,5.9,9.3,82,1035.7,2,6,2,170
18/01/2017 19:00,0,0,0,8.4,0,7.1,5.4,9,81,1036,2,6,2,160
18/01/2017 20:00,0,0,0,8.1,0,7,5.6,9.1,83,1036.1,2,6,2,180
18/01/2017 21:00,0,0,0,7.8,0,6.6,5,8.7,82,1036.1,2,5,2,180
18/01/2017 22:00,0,0,0,7.5,0,6.2,4.4,8.3,80,1036.2,2,7,2,180
18/01/2017 23:00,0,0,0,7.4,0,5.9,3.8,8,78,1036.5,2,6,2,190
19/01/2017 00:00,0,0,0,7.3,0,5.8,3.8,8,78,1036.4,2,5,2,170
19/01/2017 01:00,0,0,0,7.3,0,5.4,2.9,7.5,74,1036.2,2,7,2,180
19/01/2017 02:00,0,0,0,7,0,5.4,3.1,7.6,76,1036,2,5,2,160
19/01/2017 03:00,0,0,0,6.7,0,5.2,3.1,7.6,77,1035.9,2,4,2,170
19/01/2017 04:00,0,0,0,6.2,0,4.8,2.9,7.5,79,1035.9,2,3,2,160
19/01/2017 05:00,0,0,0,5.2,0,4.2,2.6,7.4,83,1035.9,2,3,2,130
19/01/2017 06:00,0,0,0,4.4,0,3.5,2,7.1,84,1035.8,2,3,2,140
19/01/2017 07:00,0,0,0,2.2,0,1.6,0.6,6.4,89,1036.1,2,3,2,100
19/01/2017 08:00,0,0.1,0,1.4,0,0.9,0.2,6.2,91,1036.2,2,3,2,80
19/01/2017 09:00,0,0,0,1.4,0,1,0.4,6.3,93,1036.8,2,3,2,70
19/01/2017 10:00,0,0,0,3.3,0,2.6,1.6,6.8,88,1036.8,2,4,2,60
19/01/2017 11:00,0,0,0,6.2,0,4.9,3,7.6,79,1036.9,2,3,2,90
19/01/2017 12:00,0,0,0,8.5,0,6.4,3.5,7.9,70,1036.5,2,4,2,110
19/01/2017 13:00,0,0,0,8.8,0,6.6,3.7,8,70,1036,2,5,2,150
19/01/2017 14:00,0,0,0,9,0,6.7,3.7,8,69,1035.4,2,5,2,170
19/01/2017 15:00,0,0,0,9.2,0,6.8,3.7,8,68,1035.2,2,4,2,150
19/01/2017 16:00,0,0,0,8,0,6.3,4.1,8.2,76,1034.9,2,4,2,110
19/01/2017 17:00,0,0,0,5.5,0,4.5,3.1,7.6,84,1034.6,2,4,2,80
19/01/2017 18:00,0,0,0,3.9,0,3.2,2.2,7.2,88,1034.7,2,3,2,70
19/01/2017 19:00,0,0,0,3.6,0,3.1,2.3,7.2,91,1034.9,2,4,2,80
19/01/2017 20:00,0,0,0,3,0,2.6,2,7,93,1035,2,4,2,80
19/01/2017 21:00,0,0,0,2.8,0,2.4,1.7,6.9,92,1035,2,5,2,90
19/01/2017 22:00,0,0,0,2.1,0,1.8,1.1,6.6,93,1035,2,5,2,90
19/01/2017 23:00,0,0,0,1.6,0,1.3,0.8,6.5,94,1034.9,2,5,2,80
20/01/2017 00:00,0,0,0,1.5,0,1.2,0.8,6.5,95,1034.7,2,5,2,80
20/01/2017 01:00,0,0,0,0.7,0,0.5,0.1,6.1,95,1034.3,2,4,2,80
20/01/2017 02:00,0,0,0,1.5,0,1.3,1,6.6,96,1033.9,2,3,2,80
20/01/2017 03:00,0,0,0,1.2,0,1.1,0.8,6.5,97,1033.7,2,2,2,70
20/01/2017 04:00,0,0,0,1.7,0,1.5,1.3,6.7,97,1033.1,2,4,2,70
20/01/2017 05:00,0,0,0,2.6,0,2.5,2.2,7.2,97,1032.7,2,4,2,80
20/01/2017 06:00,0,0,0,4.5,0,4.3,4,8.1,96,1032.5,2,3,2,100
20/01/2017 07:00,0,0,0,5.1,0,4.8,4.3,8.3,94,1032,2,4,2,120
20/01/2017 08:00,0,0,0,5.2,0,4.8,4.3,8.3,93,1032.1,2,5,2,120
20/01/2017 09:00,0,0,0,4.9,0,4.5,3.9,8.1,93,1032.2,2,3,2,130
20/01/2017 10:00,0,0,0,4.8,0,4.3,3.7,8,92,1032.2,2,3,2,80
20/01/2017 11:00,0,0,0,6,0,5.1,3.9,8.1,86,1032.1,2,4,2,80
20/01/2017 12:00,0,0,0,6.9,0,5.6,3.9,8.1,81,1031.6,2,6,2,100
20/01/2017 13:00,0,0,0,7.5,0,5.9,3.9,8.1,78,1030.9,2,5,2,110
20/01/2017 14:00,0,0,0,7.7,0,5.7,3,7.6,72,1030.1,2,6,2,100
20/01/2017 15:00,0,0,0,8.1,0,5.9,3,7.6,70,1029.5,2,6,2,110
20/01/2017 16:00,0,0,0,7.2,0,5.2,2.2,7.1,70,1029.3,2,6,2,90
20/01/2017 17:00,0,0,0,5.3,0,3.7,1.2,6.6,74,1029.2,2,5,2,100
20/01/2017 18:00,0,0,0,3.5,0,2.4,0.5,6.3,80,1029.3,2,3,2,50
20/01/2017 19:00,0,0,0,3.1,0,1.6,-0.9,5.7,74,1029.2,2,6,2,100
20/01/2017 20:00,0,0,0,1,0,0.2,-1.5,5.5,83,1029.3,2,4,2,110
20/01/2017 21:00,0,0,0,-0.4,0,-1.2,-2.8,5,84,1029.4,2,3,2,80
20/01/2017 22:00,0,0,0,0.6,0,-0.6,-2.7,5,78,1029.1,2,5,2,90
20/01/2017 23:00,0,0,0,0.8,0,-0.2,-2,5.3,81,1028.9,2,5,2,100
21/01/2017 00:00,0,0,0,-0.8,0,-1.4,-2.5,5.1,87,1028.5,2,5,2,90
21/01/2017 01:00,0,0,0,-0.7,0,-1.4,-2.7,5,86,1028.1,2,6,2,80
21/01/2017 02:00,0,0,0,-1.8,0,-2.2,-3.2,4.8,89,1027.7,2,4,2,90
21/01/2017 03:00,0,0,0,-1.5,0,-2,-3.3,4.8,87,1027.4,2,5,2,80
21/01/2017 04:00,0,0,0,-1.8,0,-2.4,-3.6,4.7,87,1027.1,2,5,2,70
21/01/2017 05:00,0,0,0,-1.9,0,-2.5,-3.9,4.6,85,1026.6,2,6,2,70
21/01/2017 06:00,0,0,0,-2.2,0,-2.8,-4.1,4.5,87,1026.2,2,5,2,70
21/01/2017 07:00,0,0,0,-1.9,0,-2.5,-3.9,4.6,86,1025.9,2,6,2,70
21/01/2017 08:00,0,0,0,-2.3,0,-2.9,-4.2,4.5,87,1025.8,2,6,2,80
21/01/2017 09:00,0,0,0,-2.3,0,-2.8,-3.9,4.6,88,1025.8,2,6,2,70
21/01/2017 10:00,0,0,0,-0.6,0,-1.3,-2.8,5,85,1025.8,2,6,2,80
21/01/2017 11:00,0,0,0,1.2,0,0.3,-1.3,5.5,83,1025.4,2,6,2,90
21/01/2017 12:00,0,0,0,3,0,1.8,-0.2,6,79,1024.7,2,7,2,90
21/01/2017 13:00,0,0,0,4.4,0,3,0.9,6.5,77,1024,2,6,2,100
21/01/2017 14:00,0,0,0,4.2,0,2.9,0.9,6.5,78,1023.5,2,5,2,90
21/01/2017 15:00,0,0,0,4.4,0,3.2,1.3,6.7,80,1022.9,2,5,2,100
21/01/2017 16:00,0,0,0,4.2,0,3,1.2,6.6,80,1022.5,2,5,2,90
21/01/2017 17:00,0,0,0,2.3,0,1.5,0.2,6.2,85,1022.7,2,4,2,90
21/01/2017 18:00,0,0,0,2,0,1.5,0.7,6.4,90,1022.9,2,4,2,80
21/01/2017 19:00,0,0,0,2.7,0,2.1,1.1,6.6,88,1022.8,2,3,2,90
21/01/2017 20:00,0,0,0,2.8,0,2.2,1.1,6.6,88,1022.5,2,4,2,80
21/01/2017 21:00,0,0,0,2.7,0,2.1,1.1,6.6,89,1022.3,2,5,2,80
21/01/2017 22:00,0,0,0,2.6,0,2,1.1,6.6,89,1022.3,2,5,2,90
21/01/2017 23:00,0,0,0,2.5,0,1.9,1,6.6,90,1022.1,2,6,2,80
22/01/2017 00:00,0,0,0,2.4,0,1.9,1,6.6,90,1022.1,2,5,2,80
22/01/2017 01:00,0,0,0,2.4,0,1.9,0.9,6.5,89,1021.7,2,5,2,90
22/01/2017 02:00,0,0,0,2.6,0,1.9,0.8,6.5,88,1021.2,2,6,2,80
22/01/2017 03:00,0,0,0,2.6,0,2,0.9,6.5,88,1021,2,6,2,90
22/01/2017 04:00,0,0,0,2.5,0,1.9,0.9,6.5,89,1021,2,6,2,90
22/01/2017 05:00,0,0,0,2.5,0,1.9,1,6.6,90,1021,2,5,2,90
22/01/2017 06:00,0,0,0,2.4,0,1.9,1,6.6,90,1021.2,2,5,2,90
22/01/2017 07:00,0,0,0,2,0,1.5,0.7,6.4,90,1021.4,2,4,2,80
22/01/2017 08:00,0,0,0,1.2,0,0.8,0.1,6.2,92,1021.6,2,5,2,80
22/01/2017 09:00,0,0,0,0.6,0,0.2,-0.4,5.9,93,1022.5,2,4,2,70
22/01/2017 10:00,0,0,0,1,0,0.7,0.2,6.2,94,1023.1,2,3,2,70
22/01/2017 11:00,0,0,0,2,0,1.6,0.8,6.5,91,1023,2,4,2,70
22/01/2017 12:00,0,0,0,4.7,0,3.7,2.1,7.1,83,1023,2,3,2,90
22/01/2017 13:00,0,0,0,6.2,0,4.2,1.2,6.7,70,1022.8,2,2,2,90
22/01/2017 14:00,0,0,0,6.7,0,4.5,1.2,6.7,68,1022.7,2,2,2,160
22/01/2017 15:00,0,0,0,6.6,0,4.4,1.2,6.7,68,1022.9,2,2,2,170
22/01/2017 16:00,0,0,0,5.9,0,4.2,1.6,6.9,73,1023.4,2,1,2,150
22/01/2017 17:00,0,0,0,1.9,0,1,-0.4,5.9,85,1024,2,1,2,320
22/01/2017 18:00,0,0,0,0,0,-0.4,-1.2,5.6,91,1024.4,2,2,2,340
22/01/2017 19:00,0,0,0,-0.4,0,-0.7,-1.1,5.6,95,1024.7,2,2,2,10
22/01/2017 20:00,0,0,0,-1.6,0,-1.8,-2.4,5.1,94,1025,2,3,2,50
22/01/2017 21:00,0,0,0,-2,0,-2.2,-2.6,5.1,95,1025.1,2,3,2,40
22/01/2017 22:00,0,0,0,-2.1,0,-2.3,-2.7,5,96,1025.2,2,3,2,40
22/01/2017 23:00,0,0,0,-2,0,-2.2,-2.5,5.1,96,1025.3,2,3,2,40
23/01/2017 00:00,0,0,0,-0.4,0,-0.6,-0.9,5.7,96,1025.6,2,3,2,40
23/01/2017 01:00,0,0,0,0.4,0,0.2,-0.2,6,95,1024.9,2,4,2,50
23/01/2017 02:00,0,0,0,1.3,0,1.1,0.7,6.4,95,1024.6,2,4,2,60
23/01/2017 03:00,0,0,0,2,0,1.7,1.3,6.7,95,1024.2,2,3,2,70
23/01/2017 04:00,0,0,0,2.6,0,2.3,1.8,7,94,1023.7,2,4,2,80
23/01/2017 05:00,0,0,0,3.7,0,3.5,3.1,7.6,95,1023.7,2,2,2,130
23/01/2017 06:00,0,0,0,3.2,0,2.9,2.5,7.3,95,1023.6,2,2,2,130
23/01/2017 07:00,0,0,0,2.8,0,2.7,2.5,7.3,97,1023.6,2,3,2,100
23/01/2017 08:00,0,0,0,1.6,0,1.5,1.3,6.7,97,1023.6,2,2,2,120
23/01/2017 09:00,0,0,0,1.7,0,1.5,1.4,6.7,97,1023.6,2,3,2,130
23/01/2017 10:00,0,0,0,3.1,0,3,2.8,7.5,97,1023.4,2,3,2,110
23/01/2017 11:00,0,0,0,5.8,0,5.3,4.5,8.4,91,1023.4,2,4,2,190
23/01/2017 12:00,0,0,0,7,0,6.3,5.3,8.9,89,1023,2,6,2,170
23/01/2017 13:00,0,0,0,8.9,0,7.5,5.8,9.2,80,1022.1,2,7,2,160
23/01/2017 14:00,0,0,0,9.2,0,7.8,6.2,9.5,81,1021.5,2,9,2,180
23/01/2017 15:00,0,0,0,9.4,0,7.5,5.3,8.9,75,1020.7,2,10,2,180
23/01/2017 16:00,0,0,0,8.7,0,6.7,4.2,8.2,73,1020.3,2,9,2,170
23/01/2017 17:00,0,0,0,7.7,0,6.1,4,8.1,77,1020.1,2,7,2,160
23/01/2017 18:00,0,0,0,7.5,0,6,4.1,8.2,78,1019.9,2,7,2,160
23/01/2017 19:00,0,0,0,7.3,0,5.9,4.2,8.2,80,1019.5,2,6,2,160
23/01/2017 20:00,0,0,0,7.9,0,6.6,4.9,8.6,81,1019.1,2,7,2,170
23/01/2017 21:00,0,0,0,8.5,0,7.1,5.3,8.9,80,1019,2,7,2,170
23/01/2017 22:00,0,0,0,8.8,0,7.2,5.3,8.9,78,1018.9,2,9,2,180
23/01/2017 23:00,0,0.2,0,8.3,0,7.3,6.2,9.5,86,1018.8,2,9,2,180
24/01/2017 00:00,0,1.2,0,8.2,0,7.4,6.4,9.6,88,1018.5,2,9,2,180
24/01/2017 01:00,0,0.5,0,8.2,0,7.5,6.7,9.8,90,1018.2,2,9,2,170
24/01/2017 02:00,0,0.3,0,8.4,0,7.7,6.9,9.9,90,1017.7,2,11,2,180
24/01/2017 03:00,0,0,0,8.5,0,7.9,7.3,10.2,92,1017.7,2,10,2,190
24/01/2017 04:00,0,0,0,8.6,0,8.1,7.5,10.4,93,1017.7,2,10,2,180
24/01/2017 05:00,0,0,0,9,0,8.4,7.6,10.5,91,1017.6,2,9,2,180
24/01/2017 06:00,0,0,0,9.1,0,8.5,7.8,10.6,91,1017.8,2,9,2,180
24/01/2017 07:00,0,0,0,9.2,0,8.7,8.1,10.8,92,1018.2,2,8,2,190
24/01/2017 08:00,0,0,0,9.5,0,8.9,8.2,10.9,92,1018.4,2,7,2,180
